0.47800000000000004	0.34199999999999997	9.4832
-0.040000000000000015	-9.038400000000001	-0.4424
-0.0152	-5.472799999999999	7.452800000000002
-0.5479999999999999	0.3576	9.544000000000002
-0.7831999999999999	9.010399999999999	4.092
-0.7903999999999999	9.940800000000001	-1.016
9.5396	0.5275999999999998	-0.5680000000000002
6.3236	0.6975999999999998	6.9988
0.06200000000000002	0.08439999999999999	9.529200000000001
-6.422	0.5692	7.1376
-9.587200000000001	0.47120000000000006	0.18239999999999998
-8.0408	-3.2295999999999996	3.766
4.4144	-5.722	5.3688
5.6903999999999995	5.619199999999999	5.612800000000001
-5.225200000000001	4.852	6.774
0.07000000000000002	0.1136	9.5292
0.07400000000000002	0.19840000000000002	9.5332
0.07240000000000003	0.2771999999999999	9.532
-0.05800000000000001	0.20600000000000002	9.538
0.038	0.20600000000000002	9.510000000000002
-0.06999999999999999	-0.09400000000000004	9.014
-2.5919999999999996	-4.981999999999999	5.346
-1.424	-9.112	0.42800000000000005
3.4560000000000004	-4.569999999999999	5.851999999999999
-2.7520000000000002	-3.038	9.988
-5.640000000000001	-7.174000000000001	2.87
4.058	-6.16	0.53
1.1980000000000002	-1.706	7.544
-4.0	-2.982	7.947999999999999
-2.096	-7.659999999999999	-1.44
-2.282	-4.928	-7.602000000000001
-7.936	-2.526	-3.008
-6.63	-1.304	7.544
-0.95	-1.4740000000000002	9.922
0.31999999999999995	-3.322	8.486
4.208	-0.051999999999999866	8.639999999999999
4.986	6.480000000000001	5.63
2.862	7.3740000000000006	5.632000000000001
0.11999999999999997	7.784000000000001	3.2019999999999995
-2.8579999999999997	9.059999999999999	-0.02999999999999998
-1.182	6.146	-6.098
1.266	-0.734	-9.87
4.65	2.8939999999999997	-8.889999999999999
9.251999999999999	7.516	4.444
4.88	1.092	7.107999999999999
4.356	2.432	6.898000000000001
2.7640000000000002	7.362	5.176
-0.22600000000000006	6.843999999999999	6.706
-6.222	6.75	4.428
-1.52	5.168000000000001	-3.6480000000000006
7.974000000000001	4.981999999999999	-2.056
7.087999999999999	1.6600000000000001	4.142
5.7059999999999995	0.09800000000000002	8.041999999999998
1.8619999999999997	7.444	4.084
-3.4	9.508	1.918
-6.7219999999999995	4.89	5.858
-6.984	-3.5700000000000003	0.3499999999999998
6.086	-3.4160000000000004	-2.7820000000000005
3.4200000000000004	1.428	7.116
4.126	3.136	5.6579999999999995
4.491999999999999	6.33	-2.4579999999999997
-0.8480000000000001	8.051999999999998	1.5719999999999998
-5.254	4.546	6.9879999999999995
-2.128	0.36	9.674
-6.2	2.4899999999999998	1.02
0.532	2.588	-8.286000000000001
1.7639999999999998	0.2040000000000001	-9.745999999999999
1.842	1.142	-9.518
5.7379999999999995	0.17400000000000002	-10.562000000000001
9.599999999999998	0.202	-3.4519999999999995
9.416	-1.3639999999999999	-4.1339999999999995
9.41	-0.43	-0.238
9.617999999999999	-0.264	-0.252
9.646	0.19	0.015999999999999993
9.284	0.066	-2.2619999999999996
7.773999999999999	0.19	-5.984
7.290000000000001	-0.2	-6.518000000000001
7.268000000000001	-0.184	-6.522
6.81	-0.6839999999999999	-6.994
3.628	-2.782	-9.254
0.24399999999999994	-1.6760000000000002	-9.303999999999998
0.516	-1.2120000000000002	-9.748000000000001
-0.38	-1.2799999999999998	-9.296000000000001
-4.34	-2.5580000000000003	-7.836000000000001
-7.134	-2.2479999999999998	-5.146000000000001
-8.346	-2.252	-4.2620000000000005
-8.206	-2.432	-4.478
-8.806000000000001	-0.422	2.022
-9.458	-0.346	2.492
-9.070000000000002	-0.06799999999999999	3.1499999999999995
-8.172	-2.162	-0.434
-7.5	-0.942	2.012
-9.370000000000001	0.378	2.146
-9.288	0.4539999999999999	2.0620000000000003
-6.316000000000001	-5.12	0.168
-1.168	-8.91	-2.4
0.26599999999999996	-9.091999999999999	-0.46799999999999997
-0.166	-9.069999999999999	-0.182
-0.386	-8.968	-1.044
0.922	-9.047999999999998	-1.7079999999999997
0.07	-8.974	-0.144
0.134	-8.36	2.918
-0.008	-7.448	5.136
0.10800000000000001	-7.0200000000000005	5.749999999999999
0.018	-6.924000000000001	5.87
0.052000000000000005	-7.010000000000001	5.8
-0.37	-6.938	5.699999999999999
0.016000000000000007	-5.7780000000000005	7.145999999999999
0.8720000000000001	-6.143999999999999	7.05
0.348	-3.022	8.694
-0.364	0.064	10.22
0.009999999999999998	0.47000000000000003	10.006
-0.13000000000000003	-0.028000000000000008	9.617999999999999
-0.2	0.086	9.532
-0.05800000000000001	1.6920000000000002	9.488
0.09000000000000001	5.752	7.889999999999999
0.152	6.8340000000000005	7.151999999999999
0.052000000000000005	6.781999999999999	7.122
